Title,Link,Date,Content
"中, 예고대로 주택대출 금리 평균 0.5%p↓…잇단 부양책",https://www.yna.co.kr/view/AKR20240930000900083?input=1195m,4일 전,본문을 찾을 수 없습니다.
서울 20억 넘는 전세 거래 ‘봇물’...좀처럼 그칠 줄 모르는 전셋값 상...,https://www.mk.co.kr/article/11129944,16시간 전,본문을 찾을 수 없습니다.
천장 뚫은 아파트 분양가…올해 '㎡당 2천만원 이상' 단지 5곳,https://www.yna.co.kr/view/AKR20240928034600003?input=1195m,4일 전,본문을 찾을 수 없습니다.
전세 사기 안 당하려면 꼭 넣어야 할 3가지 필수 특약 [더 머니이스트-...,https://www.hankyung.com/article/202409272504Q,6시간 전,"사진=게티이미지뱅크최근 전세금 피해 사례가 급증하면서 세입자들의 불안이 커지고 있습니다. 이에 전세 계약 시 계약서에 특약을 명확히 기재해 피해를 예방하는 것이 중요합니다.사기 피해는 크게 두 가지로 나눌 수 있습니다.먼저 집주인이 고의적으로 전세금을 가로채려는 경우이고, 다른 하나는 돌발적 상황으로 인해 예상치 못하게 피해를 보는 경우입니다. 사기형 피해는 집주인이 악의적으로 세입자의 전세금을 노리는 상황을 말하며, 돌발적 피해는 의도하지 않았으나 결과적으로 세입자에게 손해를 끼치는 경우입니다.이러한 피해를 막기 위해 세입자는 계약서에 몇 가지 특약을 꼭 포함시켜야 합니다.첫 번째로 고려해야 할 특약은 계약 후 집주인의 근저당이 발견되었을 때 계약을 해지하고 전세금을 반환받을 수 있도록 하는 내용입니다.전세 사기에서 흔히 볼 수 있는 상황 중 하나는 계약 당시 집주인의 채무 상황을 숨기고 세입자로부터 전세금을 받은 후, 세입자가 후순위 채권자로 밀려 전세금을 반환받지 못하는 경우입니다. 이러한 상황을 방지하기 위해서는 계약서에 집주인의 근저당이 발견되면 계약을 해지하고 전세금을 돌려받을 수 있도록 특약을 명확히 명시하는 것이 필수적입니다.두 번째로 중요한 특약은 집주인이 임대차 계약 중에 부동산을 다른 사람에게 매도할 경우, 세입자가 임대차 계약을 해지하고 전세금을 돌려받을 수 있도록 하는 조항입니다.전세 사기에서 흔히 발생하는 또 다른 유형은 집주인이 명의를 바꾸거나 '바지사장'을 내세워 책임을 회피하는 경우입니다. 이 경우, 서류상 집주인이 바뀌면 세입자는 새로운 명의자에게 전세금 반환을 요구해야 하지만, 실제로는 최초 계약자에게 전세금을 돌려받을 수 없게 되는 상황이 생길 수 있습니다.이러한 사태를 막기 위해서는 집주인이 임대차 기간 중 집을 다른 사람에게 팔 경우, 세입자가 계약을 해지하고 보증금을 반환받을 수 있는 특약을 반드시 포함해야 합니다.마지막으로 세입자는 집주인의 세금 체납 상황에 대한 대비책도 마련해야 합니다. 가령 계약 당시에는 문제가 없었지만, 임대 기간 중 집주인의 사정으로 세금 체납이 발생하는 경우가 있을 수 있습니다.이 경우 집이 경매에 넘어가면 세입자의 전세금보다 세금이 우선 변제되기 때문에 세입자가 전세금을 반환받지 못할 위험이 큽니다. 따라서 세입자는 계약서에 집주인의 세금 체납이 발생하면 계약을 해지하고 전세금을 반환받을 수 있도록 하는 특약을 넣어야 합니다.이와 같은 특약들을 명확히 기재하는 것만으로도 세입자는 전세 사기와 돌발 상황에 따른 피해를 상당 부분 예방할 수 있습니다. 계약서는 단순한 서류가 아니라, 세입자의 재산을 보호하는 중요한 수단이므로 주의 깊게 작성해야 합니다.<한경닷컴 The Moneyist> 엄정숙 법도 종합법률사무소 대표변호사""외부 필진의 기고 내용은 본지의 편집 방향과 다를 수 있습니다.""독자 문의 : thepen@hankyung.com"
"""편법 증여 등 부동산 탈세에 5년간 1조7천217억원 추징""",https://www.yna.co.kr/view/AKR20240928035700001?input=1195m,5일 전,본문을 찾을 수 없습니다.
"""창간 60년 기획 '7대 제언' 눈길…부동산 과열 부추기는 보도 주의""",https://www.hankyung.com/article/2024100332711,A32면 1단,"한국경제신문 독자위원회 3차 회의가 지난 2일 서울 청파로 한경 본사 17층 영상회의실에서 열렸다. 왼쪽부터 정준형 하나은행 소비자보호그룹장, 박종민 한국언론학회장, 김예진 서울대 경제학부 학생, 김우경 SK수펙스추구협의회 PR담당, 박병원 독자위원장, 이창재 김·장 법률사무소 변호사, 김도영 서강대 경제학부 교수, 조성우 의식주컴퍼니 대표.   임대철 기자한국경제신문 독자위원회 3차 회의가 지난 2일 서울 청파로 한국경제신문사 영상회의실에서 열렸다. 독자위원들은 3분기(7~9월) 한경 기사 중 창간 60주년 기획 시리즈를 통해 제시한 미래 7대 제언을 두고 “미래적 관점에서 한국 사회가 나아갈 길을 잘 짚었다”고 높이 평가했다. 한국의 60년 경제 발전사 등을 한눈에 살펴볼 수 있도록 한 인포그래픽도 높은 점수를 받았다. 각종 상장지수펀드(ETF)와 슈퍼리치의 동향을 소개한 재테크 관련 기획들도 “경제신문의 강점을 살렸다”는 호평을 받았다. 반면 과열된 부동산 시장을 보도하는 과정에서 집값 상승을 부추기거나 부동산 미보유자의 불안을 키우는 듯한 정제되지 못한 ‘단정적인 표현’이 자주 등장한 점은 문제로 지적됐다.이날 회의에는 박병원 한경 독자위원회 위원장(전 한국경영자총협회 회장) 주재로 김도영(서강대 경제학부 교수)·김우경(SK수펙스추구협의회 PR담당)·김예진(서울대 경제학부 학생)·박종민(경희대 미디어학과 교수·한국언론학회장)·이창재(김·장 법률사무소 변호사)·정준형(하나은행 소비자보호그룹장)·조성우(의식주컴퍼니 대표) 위원 등이 참석했다.○“관치금융 막는 방파제 돼달라”위원들은 지난 7~9월 기사 가운데 자유시장경제를 창달한다는 원칙에 충실한 기사들이 눈에 띄었다고 입을 모았다. 특히 금융산업의 선진화를 위해 금융당국의 잘못된 행보를 과감하게 지적하고 올바른 길로 가도록 채찍질해야 한다는 주문이 많았다. 김도영 위원은 “선진국 도약에 가장 걸림돌이 되는 분야, 유일하게 후진적인 산업이 금융”이라며 “금융감독원을 위시한 관치금융이 문제의 원인”이라고 꼬집었다. 김 위원은 “국무총리나 경제부총리보다 금융감독원장이 기사에 더 많이 등장했다는 한경의 문제 제기에 공감한다”며 “금융당국의 월권과 권한 남용에 대한 제재가 필요하다”고 했다. 박병원 위원장도 “금융당국이 문제를 해결하기보다는 오히려 문제를 만들고 있다”며 “한경이 관치금융의 문제점을 지적하는 보도를 계속 이어가 관치금융의 폐해를 막는 역할을 해야 한다”고 거들었다.7월에 집중적으로 보도한 ‘재태크 판이 바뀐다’ 시리즈도 경제신문의 강점이 잘 드러난 기획이라는 호평이 이어졌다. 이창재 위원은 “개인투자자들의 투자 성향과 개인투자자가 해외로 몰리고 국내 증시가 외면받는 현상 등 사회 분위기를 엿볼 수 있어 유익했다”며 “코스닥시장에서 부실기업 퇴출이 적시에 이뤄지지 못하고 2차전지나 바이오 위주로 특정 분야에만 관심이 쏠리는 기형적 편중 문제도 잘 알게 됐다”고 했다. 김우경 위원은 “재태크에 관심이 많은 직장인 한경 독자들을 위한 맞춤 정보가 많았다”고 말했다.경제 성장을 이어가기 위해 한경이 사회에 쓴소리하는 것을 주저하지 말아야 한다는 주문도 있었다. 조성우 위원은 “국군의날이 임시공휴일로 지정되는 등 10월에 휴일이 크게 늘었다”며 “주4일 근무제도 가시권에 들어오는 등 근로시간 단축이 시대의 흐름이 되고 있지만 그에 대한 문제점도 지적할 필요가 있다”고 했다. 조 위원은 “스타트업 창업자들과 만나보면 향후 한국 사회의 경쟁력을 우려하는 목소리가 크다”며 “덜 일하고 더 소비하는 트렌드 대신 열심히 일해 생산성을 올리고 세금을 내는 ‘성실함의 가치’를 부각하는 기사들이 나오길 기대한다”고 덧붙였다.○“부동산 뉴스, 신중하게 접근해야”한편 다수 위원은 언론 보도가 가뜩이나 과열된 부동산 시장을 더 부채질할 수도 있다고 우려했다. 한경 보도 역시 예외가 아니었다는 평가다. 박 위원장은 “시장과 독자의 편에 늘 서 있는 한경의 관점은 지지하지만, 시장이 완벽하지 않다는 점도 지적해야 한다”며 “과열된 시장 분위기에 편승해 부동산 뉴스에서 자극적인 제목을 잡는 경우가 없지 않았다”고 했다. 이어 “시세 흐름은 사실대로 보도하되 전문가들의 견해와 분석을 담담하게 적어주길 바란다”고 덧붙였다.김도영 위원도 “부동산은 공급 요소와 함께 시장의 심리도 중요한데 여기에 언론 보도가 상당한 영향을 끼친다”며 “한경의 부동산 기사 제목들이 가격 인상을 부추긴다는 느낌이 있다”고 거들었다.7월 말 공기업 경쟁력을 높이기 위한 목적의 ‘수명 다한 공운법(공공기관의 운영에 관한 법률)’ 기획에 대해선 ‘좀 더 명료하고 쉽게 지적해달라’는 주문이 있었다. 박종민 위원은 “기사에 공기업에 대한 정부의 통제가 심하다는 지적은 인상적이었지만 공기업의 방만 경영을 문제 삼아온 한경의 기존 논조와 사뭇 달라 일관성이 부족해 보였다”고 지목했다.○“미래 지향적 시도에 주목”위원들은 한경 60주년 창간을 기념한 ‘대한민국 초일류 선진국으로 가자’ 기획이 눈에 띄었다고 짚었다. 김우경 위원은 “그래픽과 스토리 라인을 매우 공들여 여러 면에 걸쳐 마치 잡지처럼 세세하게 구성한 지면이 인상 깊었다”고 말했다. 조 위원은 “초일류 선진국 7대 제언이 눈길을 끈 이유는 미래지향적 관점이 들어 있기 때문”이라며 “한눈에 우리 경제 60년사를 볼 수 있는 편집과 그래픽에서 압도적인 힘이 느껴졌다”고 했다. 김예진 위원은 “7대 제언 중 인구 재앙을 새 성장의 기회로 삼자는 슬로건이 현재 상황에 가장 맞아떨어졌다”고 평가했다.위원들은 한경이 미래 60년을 위한 아젠다를 발굴해 달라고 당부했다. 정준형 위원은 “1980년대와 그 이전 세대는 자기희생을 통해 이뤄낸 성과가 많았는데 현세대는 희생을 꺼리고 권리만 생각하는 경향이 있다”며 “삼성전자 등 국가 대표 기업들의 혁신과 경쟁력을 장려할 수 있는 기사를 많이 내달라”고 말했다.‘초일류 선진국으로 가자’ 기획이 지나치게 장밋빛 분석과 전망을 내놓은 것 아니냐는 비판도 있었다. 박 위원장은 “창간 기획에서 한국이 일본을 따라잡는 과정을 보여줬으니 이제는 중국에 따라잡히는 한국의 현주소를 보여주자”며 “과학기술 진흥책과 이공계 인력 대우 등에서 한국과 중국을 비교해 달라”고 주문했다.김예진 위원은 “7대 제언이 창간기획으로만 그치지 않고 고령화 등 인구 변화에 대비해 생산성을 높일 기술을 소개하는 기사들이 계속 나와주길 바란다”고 했다.이 밖에 박종민 위원은 “고용허가제 이후 외국인 체류와 이민법 문제 등 향후 불거질 외국인 고용 문제를 더 깊이 있게 다뤄 달라”고 당부했다.박종필/이소현 기자■ 한경 3기 독자위원● 위원장박병원 前 한국경영자총협회 회장● 위원김도영 서강대 경제학부 교수김예진 서울대 경제학부 4학년김우경 SK수펙스추구협 PR담당박종민 한국언론학회장신재용 서울대 경영대학 교수이창재 김·장 법률사무소 변호사정준형 하나은행 소비자보호그룹장조성우 의식주컴퍼니 대표"
"현대·GS·DL 등 대형 건설사, 수도권서 1.7만 가구 내놓는다",https://www.hankyung.com/article/2024100332751,A27면 1단,"브랜드 아파트 선호가 이어지는 가운데 올해 4분기 대형 건설사가 3만여 가구를 내놓는 것으로 나타났다.3일 부동산 리서치 업체 리얼투데이에 따르면 시공능력평가 10위 내 건설사의 4분기 분양 물량은 38곳, 2만9955가구(일반분양 기준)로 집계됐다. 이 가운데 수도권에 1만7244가구가 나온다.현대건설은 서울 대치동에 ‘디에이치 대치 에델루이’를 선보인다. 구마을 제3지구를 재건축하는 단지다. 지하 4층~지상 최고 16층, 8개 동, 282가구 규모다. 72가구가 일반분양으로 진행된다. 인근에 대현초, 휘문중·고가 있다. 대치동 학원가도 가깝다.서울 월계동에는 HDC현대산업개발이 광운대역세권 복합사업으로 ‘서울원 아이파크’(1856가구)를 공급한다. 지하철 1호선 광운대역에는 수도권광역급행철도(GTX)-C노선이 지날 예정이다. 강남(삼성역)까지 출퇴근이 편리해질 것으로 전망된다.경기에서도 GS건설 DL이앤씨 등이 분양에 나선다. GS건설이 시공하는 안양 비산동 ‘평촌자이 퍼스니티’는 2737가구로 지어진다. 뉴타운맨션·삼호아파트를 재건축한 단지다. 이 중 570가구를 일반분양한다.DL이앤씨는 안양 호계동에 ‘아크로 베스티뉴’(투시도)를 분양한다. 호계온천 재개발 사업을 통해 건립되는 이 단지는 지하 3층~지상 37층, 10개 동, 1011가구 규모다. 경기권 최초로 하이엔드 주거 브랜드인 ‘아크로’가 적용된다.대우건설은 인천 서구 검단신도시에 ‘검단신도시 푸르지오 더 파크’를 공급할 예정이다. 919가구 중 21가구가 일반에 나온다.한명현 기자 wise@hankyung.com"
경기 집값도 서울 따라간다…올 ‘15억 이상’ 거래량 작년의 갑절,https://www.hani.co.kr/arti/economy/property/1161004.html,4시간 전,본문을 찾을 수 없습니다.
"[Part Ⅱ] 부동산 전문가 10人이 꼽은 부촌, 대한민국 부자들의 선택, ‘...",https://www.mk.co.kr/article/11130046,1일 전,본문을 찾을 수 없습니다.
10억 이상 차익 ‘로또 청약’ 10곳 중 9곳은 올해···경쟁률 1위는?,https://www.khan.co.kr/economy/economy-general/article/202410040715001,6시간 전,본문을 찾을 수 없습니다.
"""서울도 아닌데 40억이라니""…내 집 마련 못한 서민들 '한숨'",https://www.hankyung.com/article/2024100440586,4시간 전,"경기도 성남시 분당구 전경. 사진=한경DB경기도에서도 15억원이 넘는 아파트 거래가 이어지고 있다.4일 부동산 리서치업체 리얼투데이가 국토교통부 실거래가 통계를 분석한 결과에 따르면 올해 1월부터 8월까지 경기도에서 15억원 이상 거래된 아파트는 총 1517건으로 집계됐다. 지난해 같은 기간(745건)보다 103.6% 뛰었다.올해(1월~8월) 경기도에서 거래된 15억 이상 아파트의 총거래금액은 2조8278억원으로 나타났다. 이 역시 지난해 경기도에서 15억 이상으로 거래된 1020건의 아파트 거래 총액(1조8634억4159만원)을 훌쩍 뛰어넘었다.경기도 15억 이상 아파트 매매시장 규모 사진=리얼투데이단지별로 살펴보면 40억원에 육박하는 거래가 이어지고 있다. 경기도 성남시 분당구 백현동에 있는 '판교푸르지오그랑블' 전용면적 139㎡는 지난 7월 39억7000만원에 거래됐다. 이는 해당 면적 역대 최고가 거래다.과천시 중앙동 '과천푸르지오써밋' 전용 151㎡는 지난 5월 38억2000만원에 거래돼 판교푸르지오그랑블에 이어 두 번째로 높은 가격을 기록했다.리얼투데이 관계자는 ""서울에서 시작된 집값 상승 확산세가 경기도까지 퍼지면서, 지역 내 인기 대장주 아파트들은 신고가를 쓰고 있다""며 ""공급 부족 우려에 집값 상승까지 더해지면서 아직 내 집 마련을 못한 수요자들 사이에서는 매수에 대한 고민이 깊어질 것""이라고 말했다.이송렬 한경닷컴 기자 yisr0203@hankyung.com"
"""올해 상업용부동산 최대"" 1조1000억 삼성 사옥 매각완료",http://www.fnnews.com/news/202409300856281408,4일 전,본문을 찾을 수 없습니다.
부동산 PF 부실채권 3.2兆…증권사 신용등급 줄강등 우려,https://www.hankyung.com/article/202409295391r,2일 전,본문을 찾을 수 없습니다.
곧 상승세 멈추나..심상찮은 서울 아파트값,http://www.fnnews.com/news/202410031418405365,23시간 전,본문을 찾을 수 없습니다.
"[이슈콘서트] 원베일리 국평이 60억…부동산 양극화 심화, 왜?",https://news.kbs.co.kr/news/pc/view/view.do?ncd=8073269&ref=A,19시간 전,"[앵커]서늘한 찬바람이 불어오지만 한낮의 햇볕은 뜨거운 날씨.요즘 부동산 시장이 딱 이렇습니다.거래가 뜸해 열기가 식은 지역이 있는가 하면 여전히 신고가 행진을 이어가는 곳도 있습니다.금리 인하와 대출 규제 사이에서 과연 집값은 어떻게 흘러갈지 혼란스러운 부동산 시장 들여다보겠습니다.김인만 부동산 경제연구소장 나오셨습니다.소장님 어서 오세요.[답변]안녕하세요.[앵커]미국이 금리 인하 사이클에 들어가면서 정작 관심은 주식보다는 부동산인 것 같더라고요.사실 금리가 내려가면 집값이 오르는 거는 어떻게 보면 공식이자 상식인데, 대출 규제랑 같이 묶여 있다 보니까 대체 집값은 어떻게 되는 거야.궁금하거든요.딱 한눈에 시장을 볼 수 있는 지표, 갖고 오셨어요?[답변]일단 최근 부동산 시장 흐름을 보자면 제가 지표를 하나 가지고 왔는데 한국부동산원 통계입니다.매매 가격 지수 변동률을 한번 볼 텐데요.그래프 보이시죠?이게 매주 아파트 가격이 얼마나 상승하느냐를 나타낸 지표인데, 쉽게 이해를 하자면 자동차 속도를 생각하면 될 것 같습니다.가속도, 엑셀레이터를 얼마나 밟느냐의 문제인데요.올 초만 하더라도, 4월만 하더라도 0.02%였는데요.7월, 8월에 0.32%까지 올라갑니다.[앵커]쫙 올라가다가 꺾이네요.[답변]속도가 한 130km까지도 올라가다가 최근에 0.1%까지 떨어졌습니다.속도가 뚝 떨어졌죠.집값, 부동산 시장의 최근 분위기, 대출 규제 이후에 상승 속도가 굉장히 내려왔기 때문에 분위기를 그대로 볼 수가 있습니다.[앵커]일단 상승세는 꺾였다.[답변]꺾였다.[앵커]그런데 아마 소장님 말씀 들으면서 우리 동네는 안 그래요, 계속 올라요 하는 분들도 계실 것 같아요.서울 서초구인가요?국민평형 그러니까 전용 84제곱미터가 60억 원에 거래됐다.이거는 그냥 특수 물건이니 그러려니 해야 되는 겁니까, 아니면 이게 정말 강남의 분위기를 보여주는 겁니까?[답변]강남이라고 다 그런 건 아니고요.60억 물건이 강남에서 가장 좋은 아파트의 한강뷰가 나오기 때문에 60억에 거래가 됐는데.그 물건 하나의 문제로 우리가 치부하기에는 그렇지는 않습니다.최근에 너 어디 살아? 라고 물어보게 되면 서울에 살아, 강남에 살아라고 이야기하시는 분들이 있는 반면에 지역을 얘기하는 분들이 있거든요.무슨 동, 압구정동, 청담동, 대치동, 나 반포에 살아 이렇게 말씀하시는 분들이 있는데 그렇게 동을 말씀하는 지역은 아마 우리가 상승 속도가 둔화됐다 그러면 공감하기 어려울 겁니다.우리 동네는 집값 계속 올라가는데, 매물이 없는데라고 하는데 그들 지역의 특징들이 집주인들은 매물을 내놓지 않고 있고요.신고가가 계속 나오고 있는 상황입니다.[앵커]서울 강남 안에서도 양극화가 이루어지고 있다.테남, 테북 이런 얘기도 한다면서요?[답변]테헤란로가 있는데 테헤란로 북쪽에 청담동이나 압구정동이 있기 때문에 테북이라고 해서 선호하는 경향이 강하고요.테남, 테헤란로 남쪽에는 학군 수요가 높은 대치동이 선도 지구를 이어가고 있는 상황입니다.[앵커]사실 2021년, 2022년 한창 부동산 시장이 뜨거울 때 그때는 서울 집값이 올라가면서 전국까지 그 온기가 다 확산돼서 다 같이 따뜻한 분위기였잖아요.지금은 지방과 서울의 양극화, 심지어 서울 안에서도 양극화가 이루어지고 있다는 말씀이신 것 같은데.[답변]그때하고 상황이 다른 거죠.2020년, 2021년에는 모두가 다 올라가는 상승장이었고요.지금은 상승장은 마무리가 됐고 조정장의 구간 안에서 지역별로 양극화, 불안하기 때문에 똘똘한 지역, 똘똘한 안채로 쏠림 현상들이 생기고 있는데요.지방 같은 경우는 여전히 어렵습니다.지방은 사실은 상승을 하지도 못했고요.미분양 입주 물량이 늘어나고 있는데 미분양 통계를 한번 보게 되면 지방은 미분양, 전국 미분양의 80% 정도가 지방이고요.특히 문제가 되는 게 악성 미분양이라고 하죠.준공 후 미분양인데 다 짓고 나서도 빈집으로 남아 있는 확률입니다.준공 후 미분양 지방이 82.9% 정도 되기 때문에 지방은 미분양도 많고.최근에 또 거래량을 보게 되면 지방은 또 거래도 잘 안 되고 상승 속도도 굉장히 낮은 상태기 때문에 서울과 지방의 양극화는 더욱더 심각한 상황입니다.[앵커]서울 같은 경우는 상당히 많이 올랐으니까 약간 피로감 때문에 쉬어간다 하더라도 지방은 아예 오르지도 못하고 꺾이는 장세, 게다가 거래도 없다.[답변]그렇죠.거래도 안 되고.맞습니다.[앵커]서울 같은 경우는 거래량이 어떻습니까?[답변]서울 거래량도 볼 텐데요.서울 거래량 그래프를 보면 우리가 앞서서 본 매매 가격 지수 변동률과 비슷한 양상을 볼 수가 있습니다.올 초만 하더라도 한 2,600건 정도 거래가 됐었는데요.7월, 8월.특히 7월 같은 경우는 8,881건.이게 얼마나 대단한 숫자냐면 2020년, 2021년 집값이 폭등하던 시절에도 만 건 이상 거래가 두 건밖에 없었고요.8,800건 거래는 없었습니다.넘버3에 해당되는 숫자고요.8월 들어서 좀 줄어들긴 했습니다.6,100건으로 줄어들었는데 사실 상대적인 비교, 7월 대비 줄어든 거고요.올 초 대비해면 상당히 높은 수준이고 9월은 좀 더 내려갈 것 같습니다.4,000건 정도로 예상이 됩니다.[앵커]소장님 말씀 들어보니까 9월 들어서 시장 분위기는 확실히 달라진 것 같기는 해요.그게 88공급대책의 효과라고 봐야 됩니까, 아니면 최근에 대출 규제 효과라고 봐야 되는 겁니까?[답변]저는 대출 규제의 효과가 좀 더 큰 것 같습니다.88공급대책 같은 경우는 사실 10년 후에 입주 물량이 나오는 물량이기 때문에 크게 공감하기는 어렵고요.대출 규제 같은 경우는 가상 금리도 1.5% 올랐고요.스트레스 금리 1.2% 적용이 됐기 때문에 과도한 상승에 대한 피로감이 누적된 상태에서 대출 규제가 나오니까 좀 쉬어가자라는 상황이 이루어지고 있습니다.[앵커]저도 자녀 키워봐서 알지만 뭔가를 하지 말라고 하면 당장은 안 하는 것 같아도 결국은 하거든요.구매 욕구가 살아 있는데 구매 능력을 제한하는 규제 효과라는 게 과연 얼마까지 갈까요?[답변]자녀한테 너 공부해라고 하면 일시적인 효과는 있으나 긴 효과는 없겠죠.우리 대출 규제 같은 경우는 6개월 정도를 보고 있습니다.6개월 정도는 지금 같은 흐름이 이어질 수 있겠으나 6개월이 지나면 정책이라든지 금리라든지 여러 가지 대외적인 환경에 따라서 달라질 수도 있고요.1월 1일 되면 은행들도 아마 또 영업 실적을 올려야 되기 때문에 대출문을 개방할 수도 있습니다.그렇게 된다면 지금 같은 분위기, 과도한 상승에 대한 피로감이 누적이 되고 대출 규제의 영향 때문에 매수자들이 주춤하고 매도자들은 호가를 올리는 이런 팽팽한 줄다리기가 적어도 올해 말까지는 이어질 가능성이 높습니다.[앵커]팽팽한 줄다리기, 균형을 깨는 게 제가 볼 때는 금리의 방향이 될 것 같은데, 최근에 한국은행 총재가 국토부 장관보다 집값 얘기를 더 많이 하시는 것 같아요.아무래도 금리 인하가 되면 서울 집값 상승에 대한 그런 부담이 있다, 그런 시그널을 보낸다 이렇게 봐야 될까요?[답변]그렇죠.정확하십니다.서당개 삼년이면 풍월을 읊는데 정확하게 시장의 흐름을 읽어주셨는데요.한국은행 총재 입장에서는 금리를 내려야 되는 상황입니다.미국도 내렸고요.내수 경기도 안 좋은데 서울 집값이 부담이 됩니다.집값이 올라가게 되면 기준 금리 내리게 되면 폭발할 수 있기 때문에 굉장히 부담스러워서 집값 좀 잡아줘, 나 기준 금리 내릴 때가 됐어라는 시그널을 계속 주고 있는 상황입니다.최근에 상승세가 둔화되고 있고 있고 상승 속도가 내려오는 점은 저는 굉장히 다행이라는 생각이 들고요.한국은행 입장에서는 지금 같은 분위기가 이어진다면 10월에 기준금리 0.25% 정도 내려갈 수는 있는데 이미 대출 금리가 선반영이 됐기 때문에 이 정도 가지고 주택 시장이 크게 반등하기는 어려울 것 같습니다.[앵커]그럼 서울 집값을 잡고 또 지방과 서울 간의 양극화를 해소하려면 결국은 사람들이 살고 싶은 지역에 공급을 해주는 대책이 중요한데, 정부의 공급 대책을 보면 대부분 서울 외곽 위주로 되어 있어서 수요가 없는 곳에 공급을 늘리는 정책이 과연 효과가 있을까 하는 생각이 들거든요.어떻게 보세요?[답변]그래도 효과가 있습니다.우리 92년, 93년, 30년 전으로 돌아가면 1기 신도시, 200만 원 공급 계획을 해서 집값이 안정이 됐거든요.1기 신도시 재건축 특별법이 나왔습니다만 사실 시간이 한 15년 정도 걸립니다.[앵커]안전 진단 없이 허가해주는 거죠?[답변]안전 진단 없이 통과를 하더라도 시간은 기본적으로 오래 걸리기 때문에 지금 초등학생 들어가는 학생이 나 졸업할 때 서울대 갈 수 있어라고 말하는 것 같고요.실질적으로 효과 있는 정책은 저는 3기 신도시가 효과적이지 않을까 싶습니다.수도권 외곽 지역이긴 합니다만 서울 접근성이 좋고요.최근에 조만간에 아마 인천 계양이 본 청약을 시작을 하고요.몇 년 안에 본 청약 물량들이 나오고 3, 4년 후에 입주 물량도 늘어나기 때문에 3기 신도시는 긍정적으로 평가할 수 있을 것 같습니다.[앵커]1기 신도시 정책은 수요와 공급 간에 너무 많은 시차가 있기 때문에 거기에 대해서는 조금 부정적으로 보지만 3기 신도시는 효과가 있다고 하셨는데요.[답변]최근 몇 년 간에 물량이 나올 수가 있으니까요.[앵커]그런데 부동산 전망을 할 때 여러 이견, 갑론을박이 있지만 유일하게 지금 이견이 없는 것 하나가 인구 감소에 대한 얘기예요.사실 인구가 감소할 거라는 거는 모든 사람들이 인식하고 알고 있는 대세 추세긴 한데 소장님 말씀대로 수도권 외곽이라도 아파트 열심히 짓자라고 했을 때 과연 그러면 외곽 지역 아파트들의 미래 수요는 어떻게 담보할 것인가, 이런 인구 감소의 시대에.[답변]인구 감소를 하더라도, 사실 인구 감소의 가장 치명적인 지역이 지방이고요.서울에 좋은 대학교, 양질의 일자리가 있기 때문에 서울로 들어오는데 서울 집값이 비싸기 때문에 인천 경기 수도권 지역으로 또 많이 이전을 합니다.그렇게 본다면, 수도권 전체로 본다면 신도시를 지어도 그 수요는 충분히 감당할 수 있을 것 같고요.신도시를 짓더라도 구도심의 수요가 또 신도시로 이전을 하기 때문에 신도시에는 크게 영향을 주지 않을 것 같습니다.[앵커]여기까지 듣겠습니다.김인만 경제연구소장 함께했습니다.고맙습니다."
부산금융주간 10월 4일 개막…주식·부동산 전문가 강연,https://www.yna.co.kr/view/AKR20240930017200051?input=1195m,4일 전,본문을 찾을 수 없습니다.
