Title,Link,Date,Content
"대전시, 부동산중개업 불법행위 2건 적발",https://news.kbs.co.kr/news/pc/view/view.do?ncd=8089310&ref=A,9분 전,대전시 특별사법경찰은 지난달부터 부동산중개업 불법행위 단속에 나서 2건을 적발했습니다.적발 내용은 속칭 '떴다방'을 차려 불법 영업을 해 중개사무소 설치 기준을 위반한 중개업자와 중개수수료를 2배 이상 과도하게 많이 받은 경우입니다.특사경은 이들에 대한 수사를 마치는 대로 검찰에 송치할 예정입니다.특사경은 또 축산물을 제대로 보관하지 않거나 비산먼지 발생 억제 기준을 지키지 않은 업소 9곳을 적발해 관할 구청에 행정처분을 의뢰했습니다.
"IMF, 中 부양책에도 성장 전망 하향 ""부동산 더 나빠질 수도""",http://www.fnnews.com/news/202410231421594376,18시간 전,"IMF, 올해 中 GDP 성장률 4.8%로 0.2%p 하향中 부동산 시세 추가 하락 가능...내수 위축으로 전이 우려당국의 부동산 부양책 참고 했지만 효과는 아직 몰라지난 17일 중국 장쑤성 화이안에서 촬영된 아파트 건설 현장.AFP연합뉴스[파이낸셜뉴스] 국제통화기금(IMF)이 최근 중국 정부의 적극적인 경기 부양 대책에도 불구하고 올해 중국의 경제 성장률 전망치를 하향했다. IMF는 중국의 조치가 제대로 작동할지 아직 알 수 없다며 특히 부동산 시장 침체를 경계했다.22일(현지시간) 미국 경제매체 CNBC에 따르면 IMF는 이날 올해 4번째 세계경제전망(WEO) 보고서를 발표했다. 연간 4번의 WEO 보고서를 내놓는 IMF는 이번 보고서에서 중국의 올해 실질 국내총생산(GDP) 성장률 전망치를 지난 7월에 비해 0.2%p 낮춘 4.8%로 조정했다. 내년 전망치는 4.5%로 7월과 같았다.올해 GDP 성장률 목표를 ‘5% 안팎’으로 설정한 중국 정부는 지난 18일 발표에서 지난 3·4분기 실질 GDP가 전 분기 대비 4.6% 증가했다고 밝혔다.IMF는 이번 WEO 보고서에서 중국의 “부동산 판매와 투자가 위축되는 가운데 추가적인 가격 하락으로 시장의 상황이 더 나빠질 수 있다”고 평가했다. 중국의 부동산 시장은 GDP의 약 25%에 달할 정도로 중국 경제의 핵심이다.IMF는 1990년대 일본의 부동산 불황과 2008년 미국의 부동산 시장 붕괴를 언급하고 중국의 부동산 시세가 더 떨어질 수 있다고 내다봤다. 동시에 부동산 불황이 소비심리 악화, 가계 소비 감소, 내수 감소로 이어질 수 있다고 진단했다.코로나19 이후 불황 극복에 집중하고 있는 중국은 지난달 24일부터 은행 지급준비율을 포함해 다수의 정책 금리를 내렸으며, 지난 21일에는 사실상의 기준금리인 대출우대금리(LPR)까지 0.25%p 낮췄다.부동산 대책도 나왔다. 중국 랴오민 재정부 부부장(차관)은 이달 12일 지방정부가 특별 채권 발행으로 부동산 기업의 남는 토지나 미분양 주택을 살 수 있도록 장려한다고 밝혔다. 중국의 니훙 주택도시농촌건설부장(장관)은 17일 기자회견에서 우량 부동산 개발 업체 등을 선별해 은행 대출을 지원하겠다며 연말까지 자금 지원 규모를 4조위안(약 767조원)으로 늘린다고 밝혔다. 16일 기준 대출 규모는 2조2300억위안이었다.피에르 올리비에르 고린차스 IMF 수석 이코노미스트는 22일 CNBC를 통해 이번 WEO 보고서에 중국 정부의 경기 부양책 일부가 반영되었다고 말했다. 이어 “중국은 현재 올바른 방향으로 가고 있다”면서 “GDP 전망을 바꾸기에는 부족하다”고 설명했다. 그는 일부 정책들은 아직 분석 단계라 전망에 반영되지 않았다며 아직 효과를 판단하기는 이르다고 밝혔다.IMF는 22일 WEO 보고서에서 “중국 정부가 내수 진작을 위해 부양책을 꺼낼 경우 공공 재정에 부담을 준다”고 지적했다. 앞서 란포안 중국 재정부장(장관)은 12일 기자회견에서 ""중앙정부가 부채를 늘릴 수 있는 상대적으로 큰 여지를 갖고 있다""고 주장했다.한편 IMF는 중국 정부가 “특정 산업 영역에서 수출 보조를 위해 보조금을 제공한다면 무역 갈등을 초래할 수 있다”고 강조했다.pjw@fnnews.com 박종원 기자※  저작권자 ⓒ 파이낸셜뉴스, 무단전재-재배포 금지"
불황 속 부동산 판단 기준은...특급 입지와 희소성,https://www.hankyung.com/article/202410234430i,2시간 전,"최근 부동산 시장은 경기 둔화와 고금리 기조, 원자재 가격 상승 등 갖은 악재에도 입지와 상품성이 뛰어난 단지와 관심을 끈다. 불황일 때 빛나는 게 희소한 입지에 고급화된 설계라는 게 전문가들의 지적이다. 대표적인 사업지 중 하나가 '아크로 여의도 더원'이다.서울 영등포구 여의도동 신규 분양 주거 단지다. 금융 중심지인 여의도의 핵심 입지에 자리 잡고 있다. 여의도는 KRX 한국거래소, 금융감독원, 신한투자증권 등 유수의 금융기관이 밀집해 있는 지역이다.최근 여의도 금융중심 지구단위계획에 따라 초고층 건축물이 들어설 수 있는 금융특정개발진흥지구로 지정되면서 개발 가능성이 더욱 커졌다. 이러한 호재 속에서 아크로 여의도 더원은 입지적 희소성과 투자 가치를 인정받고 있다.여의도는 특히 신축 단지가 상대적으로 적어 신규 주거 상품에 대한 수요가 높다. 여의도 아파트 단지는 대부분 준공 40~50년 차로 노후화가 심각하다. 서울시는 지난해 높이 제한을 완화하고 재건축을 적극 지원하고 있다. 최근 10곳의 단지가 재건축을 추진 중이다. 그중 7곳은 조합 설립을 마쳤다. 여의도 아파트 가격이 상승세를 보이는 이유다. 최근 삼부아파트와 수정아파트가 각각 신고가를 경신했다.여의도공원에 제2세종문화회관이 조성될 예정이다. 63빌딩에는 퐁피두센터가 들어설 예정이어서 문화적 인프라도 더 확충될 전망이다. 풍부한 인프라와 직주 근접성을 갖춘 아크로 여의도 더원은 여의도 내 인기 주거지로 자리매김할 가능성이 높다.아크로 여의도 더원은 고급화된 설계와 차별화된 주거 환경을 제공한다. 대형타입에는 4-5베이 특화 설계를 적용해 공간 활용도를 높인다. 천장 높이도 일반 아파트(2.3m)보다 높은 2.6m로 설계돼 개방감을 키운다. 세라믹 타일 아트월, 세탁기, 건조기, 김치냉장고 등 무상 옵션을 제공해 입주자 편의를 높여준다. 또 단지 바로 옆 지하 통로를 통해 IFC몰과 더현대서울과 연결된다. 여의도 내 주요 상업 시설을 편리하게 이용할 수 있다.아크로 여의도 더원은 초기 자금 부담을 크게 줄일 수 있는 다양한 혜택을 제공하고 있다. 계약금(분양대금 5%)에 해당하는 금액은 무이자 대출 혜택을 받을 수 있다. 중도금(분양대금 60%) 전액 무이자로 지원해 계약금만 납부하면 입주 시기인 2026년까지 추가 자금 부담이 없다. 게다가 자금조달 계획서가 필요 없다. 취득세 중과 대상에서 제외된다는 점도 큰 장점으로 작용하고 있다.이러한 이유로 전용 49㎡, 59㎡, 99㎡ 타입은 분양이 끝났다. 나머지 호실도 빠르게 물량이 소진되고 있다.아크로 여의도 더원의 주택전시관은 서울 강남구 청담동에 있다. 사전 방문 예약을 통해 선착순 호실 지정을 진행하고 있다. 유오상 기자"
압구정 아파트도 5억 빠졌다…심상치 않은 상황에 '초긴장',https://www.hankyung.com/article/2024102200257,2일 전,"부동산 시장이 약세장에 접어들자 강남 3구 아파트값도 하락세를 보이고 있다. 서울 반포 일대 아파트 모습. 연합뉴스부동산 상승기에 가장 많이 오르고, 하락기에는 가장 늦게까지 집값을 방어하는 지역으로 꼽히는 서울 강남 3구(강남·서초·송파구) 아파트 가격이 하락하고 있다. 일부 단지는 직전 거래가 대비 매맷값이 수억 원씩 떨어졌다.22일 국토교통부 실거래가 공개시스템에 따르면 지난달 30일 서울 강남구 압구정동 한양1차 전용면적 49㎡(1층)는 20억8000만 원에 거래됐다. 이는 직전 거래가(25억7000만 원·7층) 대비 23.5%(4억9000만 원) 하락한 금액이다.같은달 22일 강남구 도곡동 타워팰리스3차 전용 141㎡도 직전 거래(40억 원) 대비 12%(4억 8000만 원) 떨어진 35억2000만 원에 거래 신고됐다.하락 거래는 서초·송파구에도 속속 등장하고 있다. 지난달 30일 서초구 서초동 삼풍아파트 전용 130㎡는 32억5000만 원(1층)에 거래되며, 전달 실거래가(36억 원·9층) 대비 약 10%(3억 5000만 원) 하락했다. 이달 들어 송파구 가락동 헬리오시티 전용 84㎡(11층)는 23억3000만 원에 손바뀜해 지난 9월 기록한 최고가(24억3000만 원) 대비 1억 원이 빠졌다.전문가들은 연말까지 서울 아파트 매맷값이 급격하게 반등하기는 어려울 것으로 본다. 대출 규제 등의 여파로 거래가 위축된 가운데 매물은 계속 쌓이고 있기 때문이다. 지난 8월 서울 아파트 거래량(7609건)은 전월(9518건) 대비 20%(1909건) 급감하며 8개월 만에 감소세로 전환했다. 또 △강남구(1만6059건→1만6999건, 5.8% 증가) △서초구(1만 2459건→1만 2756건, 2.3%) △송파구(1만 1220건→1만 2014건, 7.0%) 모두 한 달 전과 비교해 매물이 증가했다.송종현 기자"
[단독] 부동산 영끌·빚투 … 청년개인회생 급증,https://www.mk.co.kr/article/11148626,A25면 TOP,개인회생 10만건 육박 지난해 2030세대 9171건 전년대비 30% 이상 '껑충' 국내 가계대출자 275만명 빚 갚는데 연소득 70% 써 기업도 이자 부담에 '헉헉' 개인회생 사진 확대 개인회생은 미래에 수입을 얻을 가능성이 있는 채무자에게 일정 기간 빚을 일부 갚으면 나머지를 면제해주는 제도다. 개인회생 신청자가 증가했다는 것은 과다한 채무로 빚을 갚을 수 없거나 그럴 가능성이 있을 만큼 극한 상황에 놓인 서민들이 갈수록 늘어나고
"부동산 전세사기 예방, 대전시가 앞장선다",https://sports.donga.com/article/all/20241022/130268017/1,1일 전,"●공인중개사 교육 통해 전세사기 예방 강화 22일, 공인중개사 부동산 전세사기 피해예방 교육 모습. 사진제공｜대전시청 대전시는 22일, 지역 공인중개사 500여 명을 대상으로 ‘공인중개사 연수교육 연계 부동산 전세사기 피해예방 교육’을 실시하며 전세사기 예방에 적극적으로 나섰다. 최근 부동산 시장에서 전세사기가 사회적 문제로 대두됨에 따라 대전시는 공인중개사의 전문성을 강화하고 투명한 부동산 거래 질서를 확립하기 위해 이번 교육을 마련했다. 교육에서는 전세사기 유형과 사례, 계약 시 주의해야 할 점 등 실무 중심의 내용으로 구성돼 참가자들의 호응을 얻었다. 특히, 서용원 한국공인중개사협회 대전시회장과 조병문 교수는 공인중개사로서의 직업윤리 중요성을 강조하며, 투명하고 정직한 중개를 통해 서민들의 피해를 예방해야 한다고 강조했다. 대전시는 이번 교육뿐만 아니라, 올해 말까지 대학가와 다세대 주택 밀집 지역을 중심으로 공인중개사법 관련 준수 사항을 지속적으로 지도·단속할 계획이다. 또한, 수능을 마친 고등학교 3학년 학생들을 대상으로 ‘찾아가는 전세사기 피해예방 교육’을 진행해 청년층의 피해를 예방하기 위한 노력을 이어갈 예정이다. 이장우 대전시장은 “대전시는 그동안 전세피해지원센터를 설치 운영하고, 지원 조례를 제정해 실질적 주거지원책을 마련하는 등 전세사기 피해 지원 및 예방을 위해 대처해 왔다”며 “올바른 부동산 거래문화 정착과 국민의 재산권 보호를 위해 여기 계신 공인중개사 여러분들도 대전시와 한마음이 되어 노력해달라”고 당부했다. 대전｜장관섭 기자 localhn@donga.com 기자의 다른기사 더보기 장관섭 스포츠동아 기자"
부동산 투자 이론·실무 융합교육,https://www.mk.co.kr/article/11147107,B5면 1단,"부동산 최고위 과정 사진 확대 연세대학교 부동산 최고위 과정 입학식. 연세대학교 경영전문대학원 상남경영원(원장 박용석)은 내년 3월 '제6기 부동산 최고위 과정'을 개설한다. 이 과정은 빠르게 변하는 부동산 시장에서 미래를 선도할 리더들에게 최신 시장 동향과 투자 전략을 제공하는 것을 목표로, 부동산 최고경영자(CEO)와 각계 리더들의 전문성을 강화하기 위해 마련됐다. 고준석 제이에듀WM 대표가 이번 과정의 주임교수로 참여한다. 고 교수는 신한은행 부동산투자자문센터장과 프리빌리지서울센터장 등을 역임한"
인터넷銀 첫 자영업자 부동산 담보대출…연 3%대로 최대 10억원까지,https://www.hankyung.com/article/2024102348951,A19면 1단,"케이뱅크(행장 최우형·사진)는 인터넷 전문은행 최초의 개인사업자 대상 부동산담보대출인 ‘사장님 부동산담보대출’로 ‘한경핀테크대상’ 서비스 분야 최우수상(한국경제신문 사장상)을 받는다.케이뱅크가 지난 8월 내놓은 이 상품은 소상공인 등 개인사업자를 위한 인터넷은행 최초의 100% 비대면 부동산담보대출이다. 대출 한도는 신규 대출은 건당 5억원, 기존 운전자금 대출을 갈아타는 경우 건당 10억원까지다. 사업자등록증만 있으면 대출받을 수 있다. 신청부터 실행까지 모든 과정을 비대면으로 처리한다.대출 유형은 고정·변동금리 두 가지다. 금리는 두 유형 모두 지난 2일 기준 최저 연 3.58%다. 올해 2분기 5대 시중은행이 신용등급 1~3등급 차주에게 새로 내준 개인사업자 물적담보대출 평균 금리가 연 4.95%인 것을 감안하면 금리와 편의성을 모두 잡은 혁신 상품으로 꼽힌다. 대출 상환은 만기일시상환과 원금균등분할상환 중 선택할 수 있다. 만기일시상환 유형의 만기는 1·2·3년 중에서 고를 수 있다. 원금균등분할상환의 만기는 5년이다. 사장님 담보대출 출시로 기존에 부동산담보대출을 받은 개인사업자가 대출 갈아타기를 통해 금리를 낮추고, 이자 절감 혜택을 누릴 수 있게 됐다는 평가가 나온다. 케이뱅크 관계자는 “경기 악화로 운영자금 마련에 어려움을 겪는 소상공인 자영업자들이 사장님 부동산담보대출을 통해 경제적인 부담을 덜 수 있을 것으로 기대한다”고 말했다.케이뱅크는 이번 상품 출시를 위해 사업자등록증 내 업종 정보를 매출 신고 데이터와 비교·분석하는 인공지능(AI) 시스템을 자체 개발했다. 이 시스템은 고객이 스스로 신고한 업종과 매출 정보가 일치하는지 확인한다.케이뱅크는 사장님 부동산담보대출을 꾸준히 고도화하고 있다. 출시 당시 선순위 대출만 가능해 대출받으려면 담보물로 설정하려는 부동산에 다른 금융회사의 근저당이나 임대차 계약이 없어야 했다. 이에 케이뱅크는 지난달 사장님 부동산담보대출 범위를 후순위 대출로 확대했다. 아파트만 가능한 담보 물건도 오피스텔과 상가 등으로 확대할 계획이다. 2022년 인터넷은행 최초로 보증서 대출을 출시한 이후 신용대출과 사장님 통장에 이어 사장님 부동산담보대출까지 출시하며 개인사업자 상품을 늘려나가고 있다. 최우형 케이뱅크 행장은 “개인사업자 대상의 금융상품을 지속적으로 고도화해 기업금융 혁신을 향한 노력을 이어가겠다”고 강조했다.정의진 기자 justjin@hankyung.com"
"금리 인하요? ""요즘 집 안 팔려요” 한숨...절반도 돈 못 빌렸다 [부동산...",http://www.fnnews.com/news/202410220920188008,2일 전,"서울 아파트 전경. 사진=연합뉴스[파이낸셜뉴스] 정부가 주택담보 대출 문턱을 본격적으로 높이기 시작하면서 주택 매수 때 대출 비중이 서울의 경우 40%대까지 떨어진 것으로 나타났다. 집값의 절반도 못 빌린 셈이다. 또 근저당 설정 건수도 크게 감소하는 등 현금부자들만의 잔치가 되고 있다는 지적이다.22일 법원 등기정보광장에 따르면 지난 9월 서울 집합건물(아파트·오피스텔·빌라 등) 거래가액 대비 채권최고액 비율이 49.17%를 기록했다. 올해 들어 가장 낮은 수치다. 정부는 지난 9월부터 2단계 스트레스 총부채원리금상환비율(DSR) 시행 등 대출 옥죄기를 본격적으로 시행하고 있다.채권최고액은 은행이 돈을 빌려줄 때 갚으라고 요구할 수 있는 최대 금액이다. 통상 대출금의 120~130% 안팎으로 설정된다.비율이 감소했다는 것은 은행에서 빌리는 돈의 규모가 줄었다는 의미다.서울의 경우 집합건물 채권최고액 비율은 올 1~7월 50%대를 넘었다. 3월에는 58.04%를 기록하기도 했다. 하지만 8월에는 49.63%로 절반 이하로 떨어지더니 9월에는 49.17%로 더 주저 않았다.문재인 정부 때 집값이 급등하며 대출 옥죄기가 정점에 달한 지난 2020년과 2021년의 경우 비율이 각각 48.09%, 51.02%를 기록했다. 한 전문가는 ""문 정부 때는 지침으로 규제했고, 현 정부는 자율규제로 옥죄고 있다""며 ""오히려 명확한 규제 지침이 없다 보니 금융권별로 대출 가능 여부 및 금액 등이 달라 혼선은 더 커지는 모습이다""라고 지적했다.경기도 역시 채권최고액 비율이 지난 4월과 5월에는 70%를 넘기도 했다. 이후 8월에는 65.72%로 줄었고, 9월에는 63.26%를 기록했다. 9월 비중은 올들어 가장 낮은 수치다. 인천도 비율이 8월 73.34%에서 9월에는 71.89%로 감소했다.근저당 건수도 감소하고 있다. 거래가 줄어든 영향도 있지만 한편으로는 돈 빌리기가 여의치 않다는 의미이기도 하다.서울의 경우 근저당 설정등기 신청 건수가 8월 2만4855건에서 9월에는 1만9091건으로 23% 감소했다. 경기와 인천 등 다른 수도권 지역 역시 각각 22%·18% 줄어든 것으로 나타났다.아파트 매물도 늘어나는 모습이다.아실에 따르면 서울의 경우 지난 10월 19일 기준으로 8만9131건으로 조사 이후 역대 최고치를 찍기도 했다.고준석 연세대 상남경영원 교수는 “대출규제 이후 수요자들이 돈 있는 사람과 없는 사람 등 두 계층으로 나눠지고 있다”며 “금리 인하에도 자금여력이 부족한 수요자들의 경우 시장 진입이 어려운 상황이고, 반면 현금부자들은 매수에 나서면서 신고가를 만들어 내고 있다”고 말했다.윤지해 부동산R114 수석연구원은 “가격 저항감이 커져 있는 상황에서 돈 빌리는 것도 갈수록 어려워 지고 있다”며 “외곽지역의 경우 가격 문제가 아니라 대출이 안 나오고 줄어드니까 아예 못 사는 상황이 나타나고 있다”고 분석했다.ljb@fnnews.com 이종배 기자#부동산아토즈#채권최고액#근저당#등기정보광장※  저작권자 ⓒ 파이낸셜뉴스, 무단전재-재배포 금지"
"(주)KRC인터내셔널, 말레이시아 부동산·MM2H비자 관련 세미나 개최",http://www.fnnews.com/news/202410231625108941,18시간 전,"KRC인터내셔널은 오는 10월 25일 서울 강남구 삼정호텔에서 말레이시아 부동산과 새로운 MM2H 비자 조건에 관한 세미나를 개최한다고 밝혔다.이번 세미나에서는 말레이시아 경제특구 내 부동산 투자와 함께 최근 발표된 MM2H 비자의 신규 조건에 대해 상세히 설명할 예정이다. 이와 더불어 해외송금 및 세무 관련 정보도 제공된다.말레이시아의 대표적인 경제특구인 포레스트시티는 정부가 직접 투자하는 대규모 프로젝트로, 해외 투자자들의 주목을 받고 있다.MM2H(Malaysia My Second Home) 비자는 2006년부터 시행된 체류 비자로, 일정 조건을 충족하면 최소 5년에서 최대 20년까지 거주할 수 있다. 특히 최근 발표된 정책에 따르면, 말레이시아 경제특구 지역에 부동산을 분양받을 경우 10년 체류가 가능한 MM2H 비자를 취득할 수 있다.KRC인터내셔널 관계자는 ""과거에는 부동산과 비자가 별개였으나, 비자 조건이 변경되면서 두 요소가 밀접한 관계를 갖게 됐다""며 ""이번 세미나 참석자에게는 부동산 특별 할인, MM2H 비자 수속료 할인, 부부 골프회원권 제공 등 다양한 혜택을 제공할 예정""이라고 밝혔다.※  저작권자 ⓒ 파이낸셜뉴스, 무단전재-재배포 금지"
4만 달러 시대 부동산 투자법,https://weekly.donga.com/3/all/11/5232973/1,4일 전,"‘신축’을 대표하는 서울 가락동 ‘헬리오시티’. [뉴스1]1인당 국민소득 3만 달러를 넘어선 지 어느덧 10년 차를 맞았다(그래프 참조). 인구 5000만 명 이상 나라 가운데 국민소득 3만 달러를 넘어선 나라는 한국, 미국, 일본, 독일 등 7개국뿐이다. 한국 경제 수준이 선진국에 진입했다는 의미다. 2021년 유엔무역개발회의는 한국이 개도국에서 선진국 지위로 올라섰음을 공식 인정했다.‌다만 민심은 “과연 한국이 선진국인가”라는 의문을 던지고 있다. 이 의문의 근간에는 “한국이 선진국이 될 만한 ‘국격’을 갖추고 있는가”에 대한 고민이 담겨 있다. 필자는 ‘선진국 담론’이 들끓는 것 자체가 우리 사회가 ‘양’에서 ‘질’의 시대로, 그리고 그 너머 ‘격’의 시대로 진입하고 있음을 시사하는 증거라고 생각한다. 책 ‘격의 시대’를 쓴 김진영작가는 1인당 국민소득이 2만 달러에서 3만 달러로 접어드는 시점에 국민의 라이프스타일 등 생활의식과 사고체계가 큰 변화를 겪는다고 했다. 부동산 역시 ‘양의 시대’에서 ‘질의 시대’로 진입하며 부의 패러다임이 바뀌었다. 다가올 ‘격의 시대’ 징후들도 심심치 않게 포착돼 패러다임의 지각변동을 예고하고 있다. 격의 시대 특징은 눈에 보이는 것을 따지는 수준을 넘어 무형의 가치를 추구하고 인정하는 것이다. 여기서 무형의 가치란 오랜 숙성과 축적의 시간을 거쳐 자연스럽게 뿜어져 나오는, 누구나 인정하는 차원이 다른 품격을 의미한다. 따라서 격의 시대를 맞아 부동산 투자전략도 바뀌어야 한다.현재는 부동산 ‘질의 시대’과거 양의 시대를 대표하는 척도로는 ‘주택 보급률’이 있었다. “가구당 얼마나 많은 집이 공급됐는가”로 주거 수준을 측정하는 것이다. 건설된 주택의 유형은 무엇인지, 시공 품질이 어떠한지는 중요치 않다. 그저 목표한 숫자만큼 건설만 하면 된다. 이 단순 척도로 성패가 갈리던 속도전의 시기가 바로 ‘양의 시대’였다. 2008년 주택 보급률은 100%를 달성했다. 그리고 어느덧 16년이 지났다. 단순히 양적으로 보면 주택이 부족하지 않다는 얘기다. 그런데 일각에서는 여전히 주택이 부족하다는 말이 나온다. 보수·진보를 막론하고 정권마다 약속하는 ‘임기 내 수백만 채 주택 공급’은 부동산 정책의 단골 헤드라인이다. 주택 보급률 100% 시대에 ‘주택 부족’ 담론이 들끓고 있다는 것은 ‘양의 시대’를 떠나보내고 ‘질의 시대’ 한복판에 진입했다는 증거다.‌최근 국토교통부가 발표한 ‘제3차 장기 주거종합계획’에 따르면 주택 보급률 같은 양적 지표는 지난 10년간 꾸준히 증가했다. 다만 입주 30년 이상 된 고령 주택은 2010년 135만 채에서 2022년 449만 채로 3배가량 증가했으며, 빈집도 같은 기간 79만 채에서 124만 채로 빠르게 늘어났다. 이 기간 국민소득은 3만 달러를 돌파한 후 3만 달러 중반까지 치솟았다. 이에 따라 주거 질에 대한 민감도가 높아졌지만, 개발 골든타임 실기로 ‘살고 싶은 집’이 감소한 탓에 신축 희소가치가 더 커지고 있다. 현재 신축 가치를 대변하는 말은 ‘얼죽신’(얼어 죽어도 신축)이다. 그 대표 사례가 서울 송파구 가락동 ‘헬리오시티’와 잠실동 ‘엘리트’(엘스·리센츠·트리지움)다. 은마아파트나 잠실주공5단지를 보면 대단지 재건축이 얼마나 어려운지 알 수 있다. 설령 재건축이 진행되더라도 둔촌주공의 ‘공사 중단’ 사태가 시사하듯이 공사비 이슈로 제때 준공하기도 녹록지 않다. 이처럼 대단지 신축이 어렵다 보니 입지적으로 격차가 큰 ‘헬리오시티’와 ‘엘리트’이지만 국민 평형 가격은 큰 차이가 없다.‌국토연구원의 빅데이터 분석 결과에 따르면 저가 주택 군집지라도 대규모 재개발·재건축이 촉진될 경우 고가 주택 군집지와의 집값 격차가 완화된다. 이 연구 결과는 대규모 신축의 입주 이벤트가 전통적 입지위계와 상관없이 해당 지역 전반의 집값을 끌어올리는 트렌드를 지지하고 있다. 이를 근거로 질의 시대에 ‘틈새 기회 지역’을 찾을 수 있다. 바로 대규모 재개발·재건축 사업장 인근에 위치한 구축 단지다. 목동 신시가지 재건축 인근의 신월동 구축, 노량진 재개발 인근의 동작구 구축, 이문휘경뉴타운과 장위뉴타운 인근의 구축이다. 이곳들은 6억~9억 원대로 매입이 가능하면서 신축 개발의 후광 효과까지 누릴 수 있는 가성비 좋은 투자처다.주택 가치 복합적으로 따져야요즘 분양 단지의 청약 성적을 살펴보면 같은 단지의 같은 평형이라도 평면, 조망, 방향에 따라 청약률이 크게 엇갈린다. 이는 주택 가치를 복합적으로 따지는 질의 시대의 특징이다. 톱상형보다 판상형이, 판상형 중에서도 3베이보다 4베이가 더 높은 청약 경쟁률을 기록하고 있다. 조망이 좋은 층수는 분양가가 수천만 원 비싸도 더 높은 청약 경쟁률을 나타내기도 한다. 특히 지방은 남향 선호 현상이 커 남향이 서향 대비 2배 넘는 청약 경쟁률을 보이고 있다. ‘역세권’이라는 단어에서 파생돼 갈수록 풍성해지는 ‘N세권 사전’ 역시 각자의 라이프스타일을 추구하는 질의 시대를 상징한다. 질의 시대 부동산 상품성을 대표하는 키워드가 ‘얼죽신’이라면, 입지성을 대표하는 키워드로는 ‘얼어 죽어도  N세권’을 뜻하는 ‘얼죽세’가 있다.‌향후 10년 대한민국 주거 전략의 대계인 ‘제3차 장기 주거종합계획’의 4대 정책 방향 중 하나가 바로 ‘4만 달러 시대에 맞는 미래 녹색 주거환경 조성’이다. 국민소득 2만 달러에서 3만 달러로 도약이 ‘질의 시대’ 진입을 알렸다면, 4만 달러 진입은 ‘격의 시대’ 시작을 선포하게 될 것이다. 질의 시대를 대표하는 ‘얼죽신’ ‘얼죽세’가 눈에 보이는 스펙에 대한 집착이라면, 격의 시대에는 무형의 가치가 중시될 것으로 보인다.‌그렇다면 왜 주거종합계획에서는 4만 달러 시대와 녹색 주거를 연결했을까. 올여름 우리는 ‘뜨거워지는 지구’가 돌이킬 수 없는 미래라는 사실을 통감했다. 이제는 ‘생존’을 위해 지구와의 공존 시스템을 마련해야만 한다. 격의 시대에는 지속가능한 건강한 성장이 미덕이 될 것이다. 녹색기술로 건설된 저탄소 아파트가 인정받을 것으로 보인다. 다만 현재는 격의 시대로 가는 과도기다. 과도기에는 치러야 할 비용이 있다. 이는 ‘그린 플레이션’이라는 이름으로 나타나고 있다. 친환경 정책과 기술에 대한 투자 증가로 나타나는 물가 상승 현상을 의미하는 그린플레이션으로 건설비가 더욱 높아질 수밖에 없다. 또한 시대 전환의 과도기에는 틈새 투자처가 탄생한다. 기후온난화가 심각해질수록 ‘저온지대’ ‘준해안가’ 같은 입지가 놀라울 정도로 격상할 것으로 전망된다.‌김진영 작가는 격의 경험은 인간, 공간, 시간인 ‘3간’에서 발생한다고 했다. 격의 시대 부동산 3간의 가치는 어디서 올까. 아무리 신축이 좋다 한들 함께 사는 이웃이 불편하다면 ‘스위트홈’이 될 수 없다. 층간소음 분쟁, 경비원에 대한 갑질 등은 신축, 구축, N세권을 따지지 않고 발생한다. 함께 사는 입주민의 품위와 에티켓을 뜻하는 ‘민도’는 하루아침에 형성되는 것이 아닌, 오랫동안 다져진 아파트 단지 문화에 근간한다. 부동산 격의 시대에 인간과 맞닿아 있는 가치 잣대는 ‘민도’다. 지금 강남은 강북 명문고의 이전, 경부고속도로 건설, 테헤란로 조성, 서울지하철 2호선 개통 등으로 수십 년에 걸쳐 만들어졌다. 시간 흐름 속에 축적되는 평판은 도시의 격을 결정한다. 같은 N세권이라도 해당 역세권의 유동인구가 얼마인지, 해당 몰세권이 얼마나 고도화된 쇼핑 경험을 제공하는지, 같은 직주근접일지라도 관련 산업의 유망성이 어느 정도인지에 따라 그 도시의 평판과 부동산 가치가 엇갈리는 것이다.활력 넘치는 지역에 수요 쏠릴 듯부동산 격의 시대는 인구 감소와 고령화 사회에서 맞게 된다. 이때 부동산 가치 잣대는 ‘N세권의 평판’이다. 정부는 인구 감소 지역을 살리고자 ‘생활 인구’ 개념을 도입했으며, 최근에는 지역별 MBTI를 진단해 지역 맞춤형 회생 대책을 마련하고 있다. 액티브시니어는 요양시설이 아닌, 고품격 서비스가 제공되는 시니어 레지던스로 몰리고 있다. 이 모든 현상의 교집합에는 바로 ‘활력’이라는 테마가 자리 잡고 있다. 격의 시대에는 활력이 넘치는 곳으로 부동산 수요가 쏠릴 수밖에 없다. 부동산 투자의 성패는 시대 전환의 파도를 미리 파악해 그 시류에 얼마나 능숙하게 올라타느냐에 달렸다. 격의 시대 3대 가치 잣대인 ‘민도’ ‘N세권 평판’ ‘활력’에 근간을 둔 부동산 투자전략은 다가올 부의 물결을 놓치지 않게 해줄 것이다.*유튜브와 포털에서 각각 ‘매거진동아’와 ‘투벤저스’를 검색해 팔로잉하시면 기사 외에도 동영상 등 다채로운 투자 정보를 만나보실 수 있습니다."
